UPM;VIV_SEL;HOGAR;P2_4;P2_5;P2_6;P2_7;P2_8;P2_9_1;P2_9_2;P2_9_3;P2_9_4;P2_9_5;P2_9_6;P5_2;P5_3;P5_4;P6_1_1;P6_1_2;P6_1_3;P6_1_4;P6_1_5;P6_1_6;P6_1_7;P6_1_8;P6_1_9;P6_1_10;P6_1_11;P6_1_12;P6_1_13;P6_1_14;P6_1_15;P7_1_1;P7_1_2;P7_1_3;P7_1_4;P7_1_5;P7_1_6;P7_1_7;P7_1_8;P7_1_9;P7_1_10;P7_1_11;P7_1_12;P7_1_13;P7_1_14;P7_1_15;P7_1_16;P7_2_1;P7_2_2;P7_2_3;P7_2_4;P7_2_5;P7_2_6;P7_2_7;P7_2_8;P7_2_9;P7_3_1;P7_3_1M;P7_3_2;P7_3_2M;P7_3_3;P7_3_3M;P7_3_4;P7_3_4M;P7_3_5;P7_3_5M;P7_3_6;P7_3_6M;P7_4;P7_5;NUMREN;PA_2;PA_3_1;PA_3_2;P5_1_01;P5_1_02;P5_1_03;P5_1_04;P5_1_05;P5_1_06;P5_1_07;P5_1_08;P5_1_09;P5_1_10;P5_1_11;P5_1_12;P5_1_13;P5_1_14;P5_1_15;P5_1_16;P5_1_17;P5_1_18;P5_1_19;ENT;DOMINIO;REGION;EST_DIS;UPM_DIS;ESTRATO;FAC_HOGAR
00048;02;1;03;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;1;2;2;1;2;2;1;1;1;1;2;1;2;0000;0150;0050;0000;0000;0023;0000;0080;0025;0000;0000;0025;0100;0000;0000;0000;000000;000000;000000;000000;000400;000000;000000;000000;000000;1;000400;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;005;00048;2;243
00048;03;1;03;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;1;1;1;1;1;1;1;1;1;1;2;1;2;0300;0200;0100;0100;0000;0030;0060;0040;0025;0050;0100;0090;0050;0000;0000;0000;000000;000000;000000;000000;000150;000000;000000;000000;000000;1;000150;2; ;2; ;2; ;2; ;2; ;00; ;03; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;005;00048;2;243
00048;04;1;06;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;0800;0000;0150;0000;0000;0025;0500;0500;0100;0200;0300;0150;0250;0000;0000;0000;000000;000000;000000;000800;000000;000000;000000;000000;000000;1;000800;2; ;2; ;2; ;2; ;2; ;00; ;03; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;005;00048;2;243
00048;05;1;01;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;1;2;2;2;1;1;1;1;1;1;2;1;1;0100;0050;0015;0050;0050;0030;0060;0050;0000;0000;0050;0060;0000;0000;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;005;00048;2;243
00049;01;1;08;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;1;2;2;1;2;2;1;1;1;1;2;1;2;0200;0200;0100;0050;0150;0100;0200;0100;0050;0000;0000;0070;0100;0000;0070;0000;000000;000000;000000;000000;000200;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;005;00049;2;208
00049;04;1;05;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;2;1;2;1;2;2;1;1;1;1;2;1;1;0150;0150;0147;0000;0070;0050;0300;0150;0060;0000;0200;0060;0000;0100;0000;0000;000000;000000;000000;000000;000300;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;03; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;005;00049;2;208
00049;05;1;04;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;1;1;2;1;2;2;1;1;1;1;2;1;2;0050;0050;0050;0050;0030;0000;0060;0070;0030;0000;0100;0060;0050;0000;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;01;000000;02; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;005;00049;2;208
00049;05;2;04;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;2;2;2;1;2;2;1;1;1;1;2;1;2;0050;0050;0091;0029;0020;0050;0060;0120;0048;0020;0000;0000;0091;0000;0000;0000;000000;000000;000000;000000;000047;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;01;000000;02; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;005;00049;2;208
00050;01;1;03;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;2;2;2;1;2;2;1;1;1;1;2;2;1;0300;0100;0050;0050;0050;0050;0100;0050;0020;0000;0000;0020;0050;0000;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;005;00050;2;225
00050;02;1;08;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;2;2;1;1;1;1;1;1;1;1;2;1;1;0200;0250;0140;0000;0022;0000;0100;0000;0030;0000;0000;0032;0000;0000;0000;0000;000000;000300;000000;000000;000200;000000;000150;000000;000000;1;003000;2; ;2; ;2; ;2; ;2; ;00; ;03; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;005;00050;2;225
00050;03;1;02;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;2;2;2;1;2;2;1;1;1;1;2;2;1;0080;0080;0050;0050;0040;0040;0300;0030;0030;0100;0150;0030;0000;0100;0000;0000;000000;000030;000000;000600;000180;000000;000000;000000;000000;1;003500;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;005;00050;2;225
00050;04;1;04;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;1;2;2;1;2;2;1;1;1;1;2;1;1;0150;0300;0050;0100;0030;0040;0300;0130;0030;0050;0000;0050;0100;0000;0000;0400;000000;000040;000000;000000;000200;000000;000000;000000;000000;1;001000;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;005;00050;2;225
00050;05;1;04;2; ; ;2; ; ; ; ; ; ;2; ; ;2;2;2;2;2;1;1;1;1;1;1;1;2;1;1;0060;0150;0130;0100;0100;0110;0250;0150;0050;0060;0000;0050;0055;0000;0000;0000;000000;000000;000000;003000;000000;000000;000000;000000;000000;1;003500;2; ;2; ;2; ;2; ;2; ;00; ;02;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;005;00050;2;225
00051;01;1;04;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;1;1;2;1;1;2;1;1;1;1;2;1;1;0040;0020;0020;0000;0000;0050;0100;0115;0000;0080;0000;0070;0000;0000;0000;0100;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;02; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;006;00051;3;205
00051;02;1;02;2; ; ;2; ; ; ; ; ; ;2; ; ;2;2;1;2;2;2;2;2;1;1;1;1;2;1;1;9999;9999;9999;0035;0020;9999;9999;0020;9999;0000;0000;0030;0000;0000;0000;0000;080000;000000;000000;000000;000800;000000;000000;000000;000000;1;080000;2; ;2; ;2; ;2; ;2; ;01;999999;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;006;00051;3;205
00051;03;1;01;2; ; ;1;1;2;2;2;2;2;2; ; ;1;2;1;1;1;1;2;2;1;2;2;2;1;2;2;0050;0100;0100;0300;0200;0100;0400;0200;0100;0400;1000;0100;0300;0300;0000;0400;000000;000000;000000;000350;000300;000000;000000;000000;000000;1;999999;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;006;00051;3;205
00052;01;1;04;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;1;2;1;1;1;1;1;1;1;1;2;1;1;0150;0200;0028;0020;0100;0030;0250;0100;0035;0000;0245;0035;0000;0045;0000;0400;000000;000000;002000;000000;000000;001600;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;02; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;01;1;2;006;00052;3;217
00052;02;1;02;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;1;1;2;1;1;2;1;1;1;1;2;1;1;0200;0250;0210;0075;0075;0050;0400;0350;0090;0100;0100;0060;0350;0000;0000;0050;000000;000000;000000;000600;000000;000030;000000;000240;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;006;00052;3;217
00052;03;1;04;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;2;2;1;1;1;1;1;2;1;2;2;1;1;0000;0000;0000;0300;0000;0000;0000;0300;0000;0100;0300;0025;0040;0000;0000;0000;000000;000000;000000;003000;000350;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;006;00052;3;217
00052;04;1;04;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;2;2;2;2;2;1;1;1;1;1;2;1;1;0100;0100;0045;0100;0025;0050;0080;0000;0025;0000;0000;0070;0000;0000;0000;0000;000000;000000;000000;000080;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;01;1;2;006;00052;3;217
00052;05;1;07;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;2;2;1;1;1;1;1;1;1;1;2;1;2;0700;0150;0040;0075;0100;0100;0250;0180;0090;0000;0000;0120;0000;0120;0000;0176;000000;000000;000000;000000;000000;000000;000070;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;006;00052;3;217
00053;01;1;03;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;2;1;2;1;2;1;1;1;1;1;2;2;1;0150;0150;0050;0050;0100;0000;0200;0050;0050;0000;0000;0010;0000;0000;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;01;000000;02; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;006;00053;3;140
00053;03;1;02;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;2;2;2;1;1;2;1;1;1;1;2;1;1;0000;0000;0060;0080;0150;0150;0150;0012;0022;0000;0200;0030;0028;0300;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;02; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;006;00053;3;140
00053;04;1;03;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;1;2;1;1;1;2;1;1;1;1;2;1;2;0200;0200;0050;0000;0000;0020;0250;0100;0050;0000;0000;0024;0000;0000;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;01;000000;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;006;00053;3;140
00053;05;1;02;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;2;2;1;1;2;1;1;1;1;1;2;2;2;0260;0150;0091;0000;0030;0080;0000;0200;0035;0000;0000;0064;0000;0000;0160;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;006;00053;3;140
00054;01;1;01;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;2;1;2;1;2;2;1;1;1;1;2;1;1;0200;0200;0100;0150;0050;0000;0100;0000;0033;0000;0000;0020;0000;0000;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;006;00054;3;222
00054;02;1;01;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;1;2;2;1;1;1;1;1;1;1;2;2;1;0350;0200;0013;0040;0000;0000;0100;0000;0030;0000;0000;0015;0000;0000;0000;0300;000000;000000;000000;000000;000000;000000;000000;000650;000000;1;002000;2; ;2; ;2; ;2; ;2; ;01;012000;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;006;00054;3;222
00054;03;1;02;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;2;2;1;1;1;1;1;1;1;1;2;1;1;0250;0100;0015;0028;0030;0025;0250;0040;0028;0000;0060;0027;0030;0000;0000;0000;000000;000000;000000;000000;000000;000200;000000;000350;000000;1;002200;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;006;00054;3;222
00054;04;1;05;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;2;2;2;1;1;1;1;1;1;1;2;1;1;0100;0200;0500;0000;0080;0000;0150;0120;0030;0000;0000;0040;0050;0000;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;02; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;006;00054;3;222
00054;05;1;04;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;0100;0200;0050;0100;0100;0050;0300;0150;0050;0200;0600;0100;0150;0000;0000;0200;000000;000000;000000;002000;000100;000000;000000;000000;000000;1;006000;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;006;00054;3;222
00055;01;1;05;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;1;1;1;1;1;2;1;1;2;1;2;1;2;9999;0600;0100;0060;0200;9999;0150;0150;0200;0000;0000;0074;0100;0000;0000;0000;000000;000000;000000;006000;000000;000000;000000;000000;000000;2; ;2; ;2; ;1;004000;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;006;00055;3;238
00055;02;1;01;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;1;1;2;1;1;1;1;1;1;1;2;1;2;0020;0020;0000;0000;0000;0000;0050;0019;0000;0000;0000;0006;0000;0000;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;006;00055;3;238
00055;03;1;07;2; ; ;2; ; ; ; ; ; ;1;1;0100100012904602;1;2;2;1;2;1;2;2;2;1;1;1;2;2;1;0150;0060;0150;0050;0150;0100;0100;0168;0030;0000;0000;0040;0080;0000;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;01;000000;02; ; ; ; ;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;006;00055;3;238
00055;04;1;05;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;2;1;2;1;1;2;1;1;1;1;2;1;1;0100;0150;0070;0000;0000;0040;0200;0120;0060;0000;0000;0064;0000;0000;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;02; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;006;00055;3;238
00056;01;1;04;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;1;1;2;1;1;1;1;1;1;1;2;1;2;0200;0200;0150;0050;0100;0080;0200;0080;0150;0000;0100;0080;0000;0000;0050;0000;000500;000000;000000;000000;000000;000000;000700;000000;000000;1;003000;2; ;2; ;2; ;1;011000;2; ;04;000500;01; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1; ; ; ; ; ; ; ;01;1;2;005;00056;2;219
00056;02;1;05;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;2;1;2;1;2;2;1;1;1;1;2;1;2;0150;0150;0042;0120;0050;0000;0060;0050;0000;0000;0300;0015;0024;0000;0000;0100;010000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;1;010000;2; ;2; ;01;003800;02; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;005;00056;2;219
00056;03;1;03;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;1;1;1;1;2;2;1;1;1;1;2;1;2;0000;0400;0050;0000;0000;0020;0000;0020;0020;0050;0050;0040;0000;0000;0025;0300;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;02; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;005;00056;2;219
00056;04;1;01;1;3;3;2; ; ; ; ; ; ;2; ; ;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;0050;0000;0000;0020;0000;0000;0000;0000;0000;0000;0035;0000;0100;0000;0000;0250;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;01;000370;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;005;00056;2;219
00056;04;2;05;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;1;1;2;1;1;2;1;1;2;2;1;2;2;0200;0200;0140;0000;0100;0020;0080;0200;0025;0000;0040;0025;0000;0000;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;005;00056;2;219
00056;04;3;01;2; ; ;2; ; ; ; ; ; ;2; ; ;2;2;2;1;2;1;1;2;2;2;2;2;2;2;2;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0070;000000;000000;000000;000000;000000;000000;000000;000000;000000;1;015000;2; ;2; ;2; ;2; ;2; ;07;015000;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;005;00056;2;219
00056;05;1;02;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;1;1;2;1;1;2;1;1;1;1;2;1;2;0250;0100;0050;0000;0027;0000;0100;0000;0000;0000;0000;0060;0000;0000;0000;0035;000000;000000;000000;000000;000025;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;005;00056;2;219
00057;01;1;04;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;1;1;2;1;1;2;1;1;2;1;1;1;2;0075;0075;0050;0030;0050;0030;0200;0020;0050;0000;0130;0028;0080;0000;0000;0130;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;02; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;005;00057;2;193
00057;02;1;05;2; ; ;2; ; ; ; ; ; ;1;1;0100100012349301;1;1;1;2;2;1;2;1;1;1;1;1;2;1;2;0100;0100;0100;0040;0100;0100;0150;0100;0050;0000;0000;0000;0000;0000;0000;0200;000000;000000;000000;000000;000200;000000;000000;000000;000000;1;001000;2; ;2; ;2; ;2; ;2; ;01;999999;02; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;01;1;2;005;00057;2;193
00001;01;1;02;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;2;2;1;1;1;1;1;1;1;1;2;1;2;0050;0050;0030;0000;0030;0030;0080;0000;0030;0000;0000;0020;0000;0000;0000;0090;000000;002400;000000;000000;002500;000000;001800;000000;000000;1;002500;2; ;2; ;1;005000;2; ;2; ;00; ;01; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;006;00001;3;231
00001;02;1;04;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;0200;0200;0030;0100;0100;0050;0400;0150;0100;0000;0000;0060;0050;0000;0060;0000;000000;000000;000000;000000;000300;000000;000000;000000;000000;1;001000;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;006;00001;3;231
00001;03;1;04;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;0300;0200;0060;0020;0000;0000;0100;0100;0080;0000;0100;0060;0030;0050;0010;0200;000000;000000;000000;000000;000500;001500;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;006;00001;3;231
00001;04;1;10;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;1;1;2;1;1;2;1;1;1;1;2;1;1;0100;0150;0140;0030;0100;0050;0200;0120;0050;0050;0000;0100;0000;0200;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;02;000000;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;006;00001;3;231
00001;05;1;04;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;0200;0200;0050;0070;0040;0040;0250;0180;0050;0080;0150;0050;0080;0000;0000;0000;000000;000000;000000;000000;000300;000000;000000;000000;000000;1;001000;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;006;00001;3;231
00002;01;1;04;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;2;1;1;1;1;2;1;1;1;1;2;1;1;0300;0200;0015;0035;0030;0000;0150;0080;0015;0000;0000;0090;0000;0000;0300;0200;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;02; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;006;00002;3;228
00002;02;1;02;2; ; ;1;1;2;2;2;2;1;2; ; ;1;2;2;2;1;1;1;1;1;1;1;1;2;1;1;0100;0150;0030;0035;0000;0000;0400;0460;0000;0000;0240;0180;0000;0000;0000;0100;000000;000000;000000;000000;000000;000000;000000;000000;000000;1;002000;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;006;00002;3;228
00002;03;1;03;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;2;1;1;1;1;2;1;1;1;1;2;1;1;0100;0100;0100;0100;0050;0050;0200;0100;0050;0000;0100;0050;0000;0000;0100;0200;000000;000000;000000;001200;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;03; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;006;00002;3;228
00002;05;1;02;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;1;2;2;1;1;1;1;1;1;1;2;1;2;0000;0000;0000;0000;0030;0020;0100;0030;0025;0000;0000;0030;0015;0000;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;006;00002;3;228
00003;01;1;02;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;0200;0300;0010;0000;0010;0015;0150;0090;0015;0000;0030;0060;0012;0000;0100;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;005;00003;2;232
00003;02;1;05;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;1;2;2;1;2;2;2;1;1;1;2;1;2;0000;0000;0032;0060;0200;0150;0000;0200;0045;0000;0000;0048;0100;0000;0000;0300;000000;000000;000000;000000;003000;000381;000000;000000;000000;2; ;2; ;2; ;2; ;1;005000;2; ;01;000000;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;005;00003;2;232
00003;04;1;06;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;1;2;1;1;1;1;1;1;1;1;2;1;1;0030;0050;0071;0000;0050;0020;0080;0130;0025;0000;0000;0060;0025;0000;0000;0000;000000;000000;000000;000000;000720;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;02; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;005;00003;2;232
00003;05;1;05;2; ; ;2; ; ; ; ; ; ;1;2; ;1;2;2;2;1;1;2;2;1;1;1;1;2;1;1;0060;0060;0070;0000;0100;0100;0050;0200;0060;0000;0000;0100;0000;0000;0000;0000;000000;000000;000000;000000;000200;002000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;2;005;00003;2;232
00004;01;1;04;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;1;1;1;1;1;2;1;1;1;1;2;1;2;0250;0250;0100;0100;0100;0070;0500;0150;0100;0000;0200;0210;0100;0000;0000;0000;000000;000000;000000;000000;000000;001200;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;02; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;01;1;2;005;00004;2;182
